Title,URL,Date,Primary image,Primary image caption,Primary image rights information,Subjects,Station,State,Place,Keywords,Latitude,Longitude,MediaRSS URL,Words,Billboards
Crocoite mining in Tasmania a wild west adventure,http://www.abc.net.au/local/photos/2014/05/16/4005999.htm,16/05/2014,http://www.abc.net.au/reslib/201405/r1276476_17245964.jpg,"John Cornish, left, and Bruce Stark, with a large Crocoite plate, outside the Adelaide Mine",Copyright: ABC | Source: ABC Local | Byline: Rick Eaves,"Human Interest, Lifestyle and Leisure,",ABC Northern Tasmania,TAS,Zeehan,"crocoite, dundas, zeehan, west coast, tasmania, rick eaves, bruce stark, john cornish, mining, crystal, cave spiders",-41.8926,145.3391,http://www.abc.net.au/local/photos/2014/05/16/4005999-mediarss.xml, Crocoite is Tasmania mineral emblem but relatively few Tasmanians even know what the valuable crystal looks like Bruce Stark has spent a couple of decades infatuated with the buried treasure that crocoite represents to a career and lifestyle miner He now works the Adelaide Mine once the domain of the man who was known to precious rock and crystal collectors worldwide as the crocoite king Frank Mihajilowitz I reckon you can still feel Frank presence here Stark says as he stirs a coffee on top of the ageing wood-stove in his on-site shelter hut Immediately behind is the entrance or portal to the mine where single samples of the crystal small enough for one man to easily hold have sometimes fetched in the tens of thousands of dollars John Cornish is the only other miner working with Bruce today and theirs is a very isolated and private world It a long drive through kilometres of rainforest to get to it and once you're there it just a shed and a hole in the hillside John is an American who owns his own small mining concerns in the US and is genuinely excited at the opportunity to work the world most prodigious crocoite mine And the fact that this discovery that been made here the Red River discovery is beyond precedence he says with obvious enthusiasm It the largest discovery of crocoite certainly in decades and to be the one who works the rock it very much a treasured opportunity that I have here The Adelaide mine was established to extract silver galena and more around the turn of the 20th century It happens to have the fairly precise mineralisation mix and chemistry that allows crocoite to form The most important elements required are lead and chromium Inside the mine Bruce works with metal levers picks and hammers while his headlamp seems to be constantly reflected by the sparkling red crystal concealed in the walls of dirt and rock It took years for the small syndicate of Tasmanians who own the mine to discover the rich red river seam For Bruce the hunt produces such periods of dour struggle but balanced with moments of adrenalized triumph and discovery I have to come out and have a cigarette after getting certain pieces out hearts going thump thump look what I just got out! Bruce says We'd fantasise about it every day every night; and when the final moment happens and you open it up it like GREAT now it not just digging dirt it pulling the crystals out of the dirt and that a different game The paranoia sets in a little bit after that when you start to accumulate a bit you know holy cow It can be very valuable yeah Bruce and John are two of a kind who cherish a life that keeps the boy alive in them It a treasure hunt and an adventure And while they joke about wild west style paranoia the need to be on guard is also real We have had people try to break in here and it happened in the past as well You really have to be ready here to do whatever you have to to protect your hard work     Mining for Tasmania mineral emblem is a true wild west adventure,"images/0767.png"
How to strip a fish at Tasmania's trout weekend,http://www.abc.net.au/local/photos/2014/05/16/4006320.htm,16/05/2014,http://www.abc.net.au/reslib/201405/r1277144_17262526.JPG,"A female brown trout is stripped of its eggs, before they are fertilised and hatched at the New Norfolk hatchery in Southern Tasmania",Copyright: ABC | Source: ABC Local | Byline: Tim Walker,"Arts and Entertainment:Events:Carnivals and Festivals, Community and Society, Event, Rural",ABC Northern Tasmania,TAS,Miena,"fish, brown trout, rainbow trout, liawenee, inland fisheries service, great lake, fishing, tasmania, steve hepworth, rob keeley, tim walker, event, fly fishing, ifs, fish, eggs, stripping fish, strip, trout",-41.9833,146.7,http://www.abc.net.au/local/photos/2014/05/16/4006320-mediarss.xml, Stripping a trout may be a skill you'll never need but thousand will flock to the annual Trout Weekend held by the Inland Fisheries Service this weekend to learn this and much more about the slippery fish The event coincides with the trout spawning migration as the fish are intercepted on their journey by Inland Fisheries officers who strip the eggs and take them to the hatchery in New Norfolk This year marks the 150th anniversary of the introduction of the trout to Tasmanian waterways Each year thousands head to the two day event which includes trade exhibitions helicopter rides flyfishing displays and trout cooking and fish smoking demonstrations There are also displays of native and introduced fish species and fisheries management offer life jacket checks But it is the stripping of the trout that captures the fascination of the visitors perhaps because of the sight of trout after trout being pulled out of Liawenee Canal While the event is naturally popular with fishermen there are activities for children Listen to Compliance Manager Steve Hepworth and Technical Officer Rob Keeley preview the weekend activities and explain the gentle art of stripping a trout     Rob Keeley and Stephen Hepworth from the Inland Fisheries Service of Tasmania,"images/0767.png"
Dessicated not desecrated,http://www.abc.net.au/local/photos/2014/05/12/4002919.htm,12/05/2014,http://www.abc.net.au/reslib/201405/r1275016_17213959.jpg,Tattered military flag at St Davids Cathedral in Hobart.,Copyright: ABC | Source: ABC Hobart | Byline: Joel Rheinberger,"Arts and Entertainment:Design:Architecture, Community and Society:History, Community and Society:Religion and Beliefs,",ABC Hobart,TAS,Hobart,St Saint Davids Cathedral Hobart church very reverend richard humphrey architecture flag windows,-42.8847,147.3303,http://www.abc.net.au/local/photos/2014/05/12/4002919-mediarss.xml, The display of tattered Army flags at St Davids Cathedral may seem disrespectful at first glance The Very Reverend Richard Humphrey Dean of the Cathedral explained that this is exactly what the Army wants These are standards that have been laid up by military units that didn't lose their colours in battle They are laid up in the Cathedral to go the way of all the earth - to turn to dust he says So the Cathedral hangs them high out of the way allowing them to naturally disintegrate over time In the meantime as they become more threadbare they make a moving reminder of a war which started a century ago The Cathedral is packed with history like this from the bones of its architecture to the displays on its walls And there now a sign placed outside each day inviting locals and tourists alike to come inside and have a look Reverend Humphrey admits that it occasionally means that he conducting a service while Peruvian tourists wander around but the visitors so far have been quiet and respectful One of his favourite parts of the Cathedral is the east window which has a crucifixion scene But pictured above Jesus is a pelican which is a little mysterious unless you know something about medieval iconography They believed that a pelican would pluck at its breast until it bled to feel its young And so it became a very poignant symbol of Christ who gave his own blood for his people he says St Davids Cathedral is open daily for quiet contemplation or just a look around     The Very Reverend Richard Humphrey explains the tattered flags hanging at St Davids Cathedral,"images/0790.png"
Who's who of Australian music industry,http://www.abc.net.au/local/photos/2014/05/12/4002519.htm,12/05/2014,http://www.abc.net.au/reslib/201405/r1274773_17207082.jpg,Can you name all four rockers? Penny Terry in the ABC Northern Tasmania studio with a little bit of Australian music history.,Copyright: ABC | Source: ABC Local | Byline: Tim Walker,"Arts and Entertainment, Arts and Entertainment:Music, Arts and Entertainment:Music:Bands and Artists, Arts and Entertainment:Music:Pop",ABC Northern Tasmania,TAS,Launceston,"penny terry, leo sayer, joe camilleri, russel morris, richard clapton, music, rock, abc northern tasmania, abc northtas, australian rock music, tour, live, interview, the real thing, girls on the avenue, jo jo zep",-41.447,147.1386,http://www.abc.net.au/local/photos/2014/05/12/4002519-mediarss.xml, How many rockers can you fit in a local radio studio? Decades of Australian music history stopped by to talk with Penny Terry on the Tasmanian leg of their national tour Do you know who they are? Speaking with just one of Australia most successful and enduring artists would be a daunting task Penny Terry need not have worried once these four were in the same room it was more a matter of trying to get a word in as they reminisced about their experiences Richard Clapton Russel Morris Joe Camilleri and Leo Sayer have embarked on a national tour and on the weekend it was Tasmania turn to relive over four decades of musical gold Before the quartet played concerts in Hobart and Launceston they came into the Launceston studio to talk about their music their careers the music industry and their birthdays! But don't expect a serious conversation! These artists have a wry sense of humour when it comes to their achievements and they are not afraid to use it At the same time they share valuable insights into their career and the ups and downs of the music industry So if you find yourself in a room with four of Australia most accomplished music legends relax enjoy and let the good times roll! Penny Terry spoke with Richard Clapton Russel Morris Joe Camilleri and Leo Sayer on hear the interview on the ABC Northern Tasmania Soundcloud page,"images/0791.png"
"David Bartlett's 'huge, weird and wild' family",http://www.abc.net.au/local/photos/2014/05/09/4001772.htm,9/05/2014,http://www.abc.net.au/reslib/201405/r1274177_17196352.JPG,"""Itﾒs probably one of my earliest memories being told that and coming to the realisation that, you know, I wasnﾒt like the other kids and didnﾒt quite belong here."" David Bartlett",Copyright: ABC | Source: ABC Local | Byline:,"Community and Society:Family and Children:Adoption, Community and Society:Family and Children:Parenting, Community and Society:Grief, Community and Society:National Days",ABC Hobart,TAS,Hobart,"ABC 936 Hobart, David Bartlett, Fred Hooper, politics, Tasmania, premier, government, people, quit, family, adoption, mother, father, mothers day, contact, Labor, Liberal, parties, Lara Giddings, leader",-42.8847,147.3303,http://www.abc.net.au/local/photos/2014/05/09/4001772-mediarss.xml, My admiration for both of them is boundless really for what they dealt with and worked through says David It wasn't until David was around seven or eight years-old that he stumbled across a photograph of himself that his adopted father had been processing It was downstairs drying and I turned the photo over and on the photo was written David Bird not David Bartlett and I didn't understand why this would be he says The conversation that followed with his adopted parents is something that'll never leave him It probably one of my earliest memories being told that and coming to the realisation that you know I wasn't like the other kids and didn't quite belong here he says It took David until he was 19-years-old to finally meet his biological parents after years of consideration I think that sort of grows in you over years I had some angry teenage years I don't know whether they were any more angry than you know your average kid he says After getting up the courage to find his mother and arrange a meeting David remembers as the bus arrived Launceston As I got off the bus I saw this lovely woman waiting there rubbing her palms together to wipe the sweat off them he says According to David there was no introduction needed because he was 19-years-old which was the exact age that she'd last seen my father during that period For probably the first 10 years of our relationship she was really almost incapable of talking about it without becoming extremely emotional and dealing with largely I think guilt David explains After developing a relationship with his mother David then turned his attention to tracking down his dad Neil and this is how he remembers the first ever phone call with him David Oh g'day my name David I don't know if you remember a woman from your youth by the name of Grace? Neil Yes I remember her David Did you know she had a son? Neil Yes I know that David Well that me Neil Oh son great to hear from you come and visit us David says he and his father now have a good relationship but it took a little longer to establish for practical reasons My father and I took longer to build that relationship because of the distance and because of the business of life and politics and all the rest of it he says Since reconnecting to his birth parents David says his family has extended in a number of directions and for him a major milestone was the gathering of family for the unveiling of his portrait in the Tasmanian parliament To have my six parents as I describe them and my in-laws as well that makes it eight parents really all in the room together was the first time that had ever happened Made me nervous before hand nervous as hell actually The hanging of the portrait in parliament to me was very much a punctuation mark on my political career the end of that and the beginning of new things he says In January 2011 David Bartlett announced he was stepping down as the Premier of Tasmania saying that he needed more time for each other and our family David seems relaxed and content now that he made contact with his family I have this huge weird and wild family from all places come together and across the world come together in love and with love That is just an extraordinary blessing he says Since 2011 David been working in IT and is enjoying life after politics     It probably one of my earliest memories being told that and coming to the realisation that you know I wasn't like the other kids and didn't quite belong here David Bartlett,"images/0794.png"
Autumn is the time for photography,http://www.abc.net.au/local/photos/2014/05/06/3998997.htm,6/05/2014,http://www.abc.net.au/reslib/201405/r1272365_17154581.jpg,"Autumn is a favourite time for photographers: softer light, long shadows and changing colours in the landscape.",Copyright: ABC | Source: ABC Local | Byline: Tim Walker,"Arts and Entertainment, Arts and Entertainment:Photography, Weather, Weather:Phenomena",ABC Northern Tasmania,TAS,Launceston,"autumn, photography, abc northern tasmania, contribute, photo, image, landscape, photographer, camera, capture, season",-41.447,147.1386,http://www.abc.net.au/local/photos/2014/05/06/3998997-mediarss.xml, We are spoilt for choice when it comes to picturesque landscapes in Tasmania and autumn is a favourite time for photographers to capture the rich colours and soft quality of light The softer autumn light brings out the many colours of the season especially during the golden hour Photographers refer to the hour before sunset as this because the low sun casts a golden glow which can highlight the autumn colours From sandy beaches and rich sunsets to the long shadows and falling leaves send us your Autumn photos using the ABC Contribute section of this webpage All the photos will be collated into a photo gallery to be displayed here on ABC Northern Tasmania homepage The Bureau of Meteorology has predicted the chances of a wetter or drier than normal autumn are roughly equal over southeast Australia Current climate influences include a warming tropical Pacific and a warm Indian Ocean After a relatively cool start to summer Tasmania had some hot days through January and February and was warm overall Rainfall was below average in most parts of the state and there were several days with strong and damaging winds Hobart reporter Fred Hooper has already been out around the capital capturing the change of season there With frost already appearing in some parts of the north and winter just around the corner now is the time to get snapping before it a bit too cold to leave the hearth Have a look in the ABC Contribute section of the ABC Northern Tasmania web page there are already some beautiful photos there that capture the colours of autumn and upload your own from your part of Northern Tasmania!,"images/0811.png"
Cowboy Crane's life with Huon pine,http://www.abc.net.au/local/photos/2014/04/30/3995189.htm,30/04/2014,http://www.abc.net.au/reslib/201404/r1269900_17096056.jpg,"Bob Cowboy Crane, 91, at his family Huon pine mill in Strahan",Copyright: ABC | Source: ABC Local | Byline: Rick Eaves,"Human Interest, Person,",ABC Northern Tasmania,TAS,Strahan,"bob crane, cowboy crane, west coast, strahan, piner, huon pine, rick eaves, sawmill, mill bay, tasmania",-42.1534,145.3259,http://www.abc.net.au/local/photos/2014/04/30/3995189-mediarss.xml, Bob Cowboy Crane is undoubtedly one of Tasmania greatest bush characters At 91 the former Huon piner and miller fears only one thing; bloody boredom Of course there aren't many left to meet these days 48 years after the selective logging of the world-famous boat-building timber was stopped Cowboy is 92 this year and still a resident of Strahan where he was born Along the way he has worked horse-teams in the west coast wilderness and stayed a competitive axeman into his mid 80s He officially retired from working his Huon pine sawmill in Strahan but that where you'll often find him anyway He sharpens the mill saws and his many amazing life stories always told in a characterful drawl befitting the name Cowboy These days the three surviving Huon pine mills on the west coast including the Crane are fed largely by down or dead timber from the Teepookana Plateau Cowboy doesn't mind going out on a limb quite literally to relieve the bloody boredom of retirement A decade or so ago he shimmied up a huge King Billy log angling up from the ground to get a view of the timber growing under Mt Strahan He used his axe to grip the log and hauled himself up on it When the bark gave way he found himself hanging upside down by his ankle You know what me thoughts was as I was hanging there? I thought me boys are going to come out here and find a skeleton hanging from the tree he says with a hearty laugh Cowboy life is rich and full but the story of his predecessors is even more so His great grandfather Patrick O Doherty was a transported Irish convict flogged twice for escaping work gangs in Hobart before being sent to Port Arthur Here it is in all that beautiful handwriting; 30 strokes of the cat 30 days of solitary On his release he went to the wild and remote Port Davey to cut Huon pine Like a lot of freed convicts Cowboy thinks he wanted a bit of distance from the system He drowned down at Esperance His boys rowed up here to Strahan and set up their pining operations on the South bank of the King My sons Michael and Kelly are the fourth and my grandson Daniel is the fifth generation to work in Huon pine Long time isn't it!? Cowboys grandmother Ada Sarah Crane was another memorable character of the west coast She owned trotters and was the only woman who dared to go under the grandstand with the men to booze on after the races in Strahan Queenstown and Zeehan She remembered cause she lived out of Hobart as a kid her and her friend they seen Martin Cash and his gang coming along the road towards them They hid in the scrub til he went past so there you go there a bush ranger coming at ya She was only a young girl then The retired Cowboy Crane has terribly sore knees but he still sharpens the saws and does a bit of bush work for the mill He can't imagine not working with the pine and being around its distinctive aroma I don't know I have to do things I just get so bloooddy bored! he says with that trademark drawl and grin     Bob Cowboy Crane at 91 is one of the last Huon piners of Tasmania West Coast,"images/0832.png"
The changing colours of Hobart,http://www.abc.net.au/local/photos/2014/04/30/3994984.htm,30/04/2014,http://www.abc.net.au/reslib/201404/r1269791_17093522.JPG,Bright red leaves with green tips showing on the Brooker highway,Copyright: ABC | Source: ABC Local | Byline: Fred Hooper,"Arts and Entertainment:Kids Games and Links:Animals and Nature, Community and Society:Regional, Rural, Weather",ABC Hobart,TAS,Hobart,"Autumn, Hobart, ABC, Fred Hooper, city, fall, 2014, colours, leaf, changing, seasons, weather, trees, streets, water, Tasmania",-42.8847,147.3303,http://www.abc.net.au/local/photos/2014/04/30/3994984-mediarss.xml, Just a few snaps of the different colours autumn produces around Hobart,"images/0832.png"
New technology used to restore Port Arthur history,http://www.abc.net.au/local/photos/2014/04/22/3989992.htm,22/04/2014,http://www.abc.net.au/reslib/201404/r1266446_17016069.JPG,Part of the decaying walls of the penitentiary,Copyright: ABC | Source: ABC Local | Byline: Fred Hooper,"Community and Society:Careers, Community and Society:History:18th Century, Community and Society:History:19th Century, Community and Society:History",ABC Hobart,TAS,Port Arthur,"ABC 936 Hobart, Port Arthur, Marita Perry, tours, ghosts, construction, stabilisation, system, historic, history, work, Tasmania, tourism, standards, Australian, storm, fire, flooded",-43.1333,147.8333,http://www.abc.net.au/local/photos/2014/04/22/3989992-mediarss.xml, It been there for 40 odd years now and it tired and due for a change says Marita Perry the acting conservation manager at the Port Arthur historic site Sitting in one of the historic rooms attached to the penitentiary Marita explains the whole stabilisation project was triggered by environmental factors In 2011 there was a storm surge that broke through the sea wall here and flooded the penitentiary and the grounds around it That when we started to question what we needed to do to protect the penitentiary from the environment explains Marita Under the Australian Building Codes Board standards the building capacity only met 10 to 30 per cent of the requirements That was when we knew we had a problem and we had to change something says Marita The new structure is more or less a stainless steel skeleton that will be hidden in the existing walls of the building We will be able to see more of the building than we can see now it will be a lot less intrusive and very minimal says Marita The irony of using such state of the art technology to restore a building from hundreds of years ago has not been lost on Marita It very obvious to us Especially with digging the slots for the ground beams we're finding remnants of the original uses of the building in the ground she says The construction of the stabilisation system has at times become an archaeological dig with the original uses of the grounds from hundreds of years prior beginning to surface We are getting to see these hand cut timbers these hand worked metals things like that it very different to the technology we're using today We have had to change the angle of one of the ground beams because we've come across some massive sand stone slabs we're not really sure what they're use was Marita explains The stabilisation project is expected to be completed in early December 2014,"images/0838.png"
Tasmanian windsurfer looking to defend national title,http://www.abc.net.au/local/photos/2014/04/28/3993287.htm,28/04/2014,http://www.abc.net.au/reslib/201404/r1268717_17068244.jpg,Kaleb Smith in action on the water,Copyright: ABC | Source: Supplied | Byline: John Carter,"Community and Society:Careers, Community and Society:Regional, Community and Society:Work, Human Interest:Offbeat",ABC Hobart,TAS,Hobart,"ABC 936 Hobart, Kaleb Smith, windsurfing, champion, Green Island, Queensland, free sailing, endurance, mental, fitness, sport, Grandstand, Jane Longhurst, water, ocean, Tasmania, Rokeby",-42.8847,147.3303,http://www.abc.net.au/local/photos/2014/04/28/3993287-mediarss.xml, Windsurfers look impressive skimming across the surface of the ocean at high speed and Tasmania Kaleb Smith knows exactly what the feeling is like describing the sport as exhilarating I needed something else other than just going out partying and playing around so I thought yep I'll get a windsurfer and get into it and that was when I started spending a lot of money on it says Kaleb Most of the time Kaleb competes in free race sailing where the windsurfers are tracked via GPS within a three to four kilometre area for one hour and the competitor with the longest distance is the winner It a very challenging type of race it an endurance orientated thing and you think oh an hour out windsurfing that'd be a breeze Within about 10 to 15 minutes of starting you're thinking oh my god what am I doing this for? he says Even for the national champion the one hour endurance race isn't easy and Kaleb says it much more than just physical fitness that gets him through Everything starts to ache and hurt and then you start to get past those barriers and you settle down and settle into the conditions It demanding You can be conditioned for it though over time and you become very sailing fit so you get used to it but its endurance physically but it is also mental he explains While Kaleb admits his passion is to catch waves and launch into big jumps he also sees the appeal and excitement of travelling at high speed across the ocean surface in the free race events It really exhilarating and you're very free You're out there on your own and you just think oh this is magical It a really good freedom and anyone that sailed a yacht would know what that about you know getting out off shore and enjoying that he says The national windsurfing championships will be held off Green Island Queensland in June where Kaleb will be defending his title Kaleb Smith spoke with ABC Grandstand Jane Longhurst,"images/0839.png"
Kayaking the Roaring Forties is monkey business,http://www.abc.net.au/local/photos/2014/04/11/3983486.htm,11/04/2014,http://www.abc.net.au/reslib/201404/r1262059_16912852.jpg,Lone kayaker Jason Beachworth is travelling along Tasmania's notorious West Coast as a part of his circumnavigation of Australia,Copyright: ABC | Source: Supplied | Byline: Rick Eaves,"Environment, Environment:Oceans and Reefs, Environment:Oceans and Reefs:Great Barrier Reef, Sport",ABC Northern Tasmania,TAS,Strahan,"rick eaves, photography, west coast, tasmania, kayak, water, ocean, adventure, nature, circumnavigation, australia, waves, jason beachcroft, sea kayaking, whale, dolphin,seal, adventure",-42.1534,145.3259,http://www.abc.net.au/local/photos/2014/04/11/3983486-mediarss.xml, A lone sea kayaker is on a pioneering journey to circumnavigate Australia Has it been done before? Well not if you consider Tasmania to be a part of Australia and almost certainly not with a monkey onboard Jason Beachcroft left Sydney on January 12 2013 travelling in an anticlockwise direction around the continent Mr Beachcroft said his grand plan was to emulate the feats of a New Zealand kayaker Paul Caffyn who paddled around Australia in 1981 and 1982 but adding Tasmania to the journey The mainland of Australia has been paddled by three people but nobody has included Tassie yet He carries everything needed for his journey in his sea kayak; food water a tent and clothing stowed in the waterproof holds along with a toy monkey mascot who sits on deck Wild weather</strong> He is currently travelling along unpredictable West Coast of Tasmania through the roaring 40s the section of sea between the fortieth and fiftieth degrees of latitude where the winds can be stronger and the waves much bigger A post from his Facebook page from 4 April reads At Woolnorth Point on the Tasmanian mainland Swell is running at 4+m today and a cross wind of 20+ knots has made things a little rough out there Welcome to the West Coast hey After travelling around Tasmania he will head up the home leg of the New South Wales South Coast After crossing Bass Strait via King Island Mr Beachcroft said the West Coast of Tasmania is not to be underestimated Some areas are very isolated there are not a lot of places to resupply or sources of help should you need it Once you get past Strahan there is nothing basically until you get to Cockle Creek although there is Melaleuca in there as well Wildlife and monkeys</strong> He has also encountered wildlife in his travels whales dolphins and seals have shown their curiosity by approaching his kayak and occasionally bumping into him I never realised that whales are as curious as they are I've seen the deviate to come and have a good look at me and swim directly underneath me I have done a little bit under 15 000 kilometres at the moment and I have got a bit under 3000 to go Mr Beachcroft does not have a support crew travelling with him however he does have a little mascot on board a little toy monkey He travels with me but he doesn't help very much! His website details the equipment he is using as well as providing a map that plots his current location,"images/0871.png"
"From Queensland to Tasmania, in the saddle",http://www.abc.net.au/local/photos/2014/04/08/3980601.htm,8/04/2014,http://www.abc.net.au/reslib/201404/r1260247_16872856.jpg,"Andrew, Terril and Harold making plans in Queensland",Copyright: ABC | Source: ABC Local | Byline: Rick Eaves,"Community and Society, Event, Human Interest, Rural",ABC Northern Tasmania,TAS,Ulverstone,"terril riley-gibson, harold riley, andrew gibson, charity, horse ride, long reach, ulverstone, stock routes, horse, leukaemia, flying doctors, rfds, rick eaves",-41.1594,146.1684,http://www.abc.net.au/local/photos/2014/04/08/3980601-mediarss.xml, The Long Ride 4 Life will ride away from the Australian Stockman Hall of Fame in Longreach Queensland on July 23rd Four riders four horses and four dogs will make the trip over 100 days to Ulverstone in Tasmania North West The team for the ride will include two city-slickers Terril and her husband Andrew Terril 76-year-old father Harold an accomplished and lifelong horseman and French Wwoofer Anna Hoogeboom who has had a lot of experience working on horseback in Australia Along the way they will raise money for the Leukaemia Foundation and for the Royal Flying Doctors Service Andrew was diagnosed six years ago with a very rare form of leukaemia and four years ago he had a stem cell transplant; and my father has been scooped up twice by the Royal Flying Doctors Service after mustering accidents Terril says We feel very strongly about giving back to the community and thought this was a wonderful opportunity to do that We expect we'll ride away with a little coterie of support riders and we're hoping that when we get to Ulverstone on November 1st we might also have some riders come and join us It would be great if we could ride down the main street and then head over to the Ulverstone Show There will be a support vehicle and three riders will be on horseback at all times during the day Terril says there'll be no prizes for guessing who might most need to rest from the saddle-soreness It has been decades since either she or Andrew did any serious horse-riding Our 15-year-old Jack Russel Terrier Snap is also going to do the trip but I suspect she will be a bit of a truck dolly We'll get her to walk for an hour or so each day though so she'll also have some stories to tell The riders will primarily follow stock routes from water-hole to water-hole from Longreach through NSW to Victoria and then the minor roadways to Melbourne and on to Tasmania The Long Ride 4 Life team are happy for any offers of support and sponsorship and anyone who would like to make contact or make a donation can find them at wwwlongride4lifecom     Four people four horses four dogs 3000km 100 days in the saddle,"images/0890.png"
Stringalong opens a world to North West kids,http://www.abc.net.au/local/photos/2014/04/03/3977735.htm,3/04/2014,http://www.abc.net.au/reslib/201404/r1258332_16830566.jpg,Members of the Parklands High School Stringalong group at practice,Copyright: ABC | Source: ABC Local | Byline: Rick Eaves,"Arts and Entertainment, Education,",ABC Northern Tasmania,TAS,Burnie,"stringalong, lynne price, parklands, stephanie perry, students, school, violin, strings, music, education, burnie, north west, rick eaves",-41.0573,145.9033,http://www.abc.net.au/local/photos/2014/04/03/3977735-mediarss.xml, There are many joyous chorused and cacophonous sounds scattered across any regular day at Parklands High School but the sounds emanating from the music room corridoor have a timbre all their own Since 2007 the Stringalong program has made the learning of violin and other classical stringed instruments a possibility for kids who otherwise would scarcely even be exposed to the sight of them Volunteer co-ordinator of Stringalong and Burnie Arts Council President Lynne Price says the idea came from a trip to London just over a decade ago I visited a school in east London in 2003 and saw the most amazing program where every child in the school learnt either violin or cello from grade one It was the most disadvantaged school in London she says I was inspired by this and eventually in 2007 we had the opportunity to set up a taster program at Havenview Primary involving Margaret Hoban from Launceston which she subsequently did for three more years with the assistance of funding from the Tasmanian Community Fund We've also had fabulous support from the arts council and Burnie City Council and the service clubs and corporate sponsors and we've really started seeing results with these students at Parklands The Stringalong program is primarily about broadening horizons and providing opportunities What appears to be unique about the program within the Tasmanian state school system is that the program also runs in a number of primary schools that feed into Parklands High Within the group practicing at Parklands on this day with music teacher and Stringalong tutor Stephanie Perry are grade nine students who began playing through Stringalong when they were in grade three A second teacher Josie Richards works mainly with the primary schools Montello Havenview Upper Burnie Brooklyn Acton and the new Romaine Primary (a merger of the Upper Burnie schools) have all been part of Stringalong Increasingly kids participating in the program are also performing at events and in public places and the local eisteddfods Both Price and Perry agree that learning violin it isn't an easy thing for any young person to take on and concede that very many don't continue on with the program It not the most intuitive thing to learn playing with a bow says Price who is still learning the instrument herself and often participates in the Stringalong sessions We have got quite a few kids now though who have persisted for a number of years and even some who are showing an interest in the Cradle Coast Orchestra which we formed here in 1990 We've probably got about 130 kids learning at the moment across four schools     Burnie Stringalong program is unique within Tasmanian State schools,"images/0903.png"
A change of seasons at Cradle Mountain,http://www.abc.net.au/local/photos/2014/03/31/3975223.htm?site=&xml=3975223-mediarss.xml#bigpicturepos,31/03/2014,http://www.abc.net.au/reslib/201404/r1257217_16805196.JPG,Reflections of Cradle Mountain viewed from near Marions Lookout,Copyright: Unspecified | Source: Supplied | Byline: Tim Walker,"Environment, Environment:Conservation, Environment:Conservation:National Parks, Lifestyle and Leisure",ABC Northern Tasmania,TAS,Cradle Mountain,"cradle mountain, tim walker, fagus, nic deka, world heritage, tasmania, abc northern tasmania, nature, environment, forest, button grass, national park, waterfall, tree, pandani, walks, wilderness, flora, fauna, dove lake",-41.6333,145.9333,http://www.abc.net.au/local/photos/2014/03/31/3975223-mediarss.xml?site=&xml=3975223-mediarss.xml#bigpicturepos, In Cradle Mountain National Park the leaves are ready to turn the days are getting shorter and the weather is getting cooler Like all of Tasmania it has experienced a bumper tourist season but as the seasons change so too do the tourists While the walk to the base of the escarpment is an achievement in itself the more challenging exposed dolerite section to the peak takes well over an hour to complete The scree is mostly huge slabs of rock and the path is made visible by the regular guide posts along the way The rock scramble finally leads to a false peak before the final ascent takes walkers to a large plateau with the anticipated spectacular views in all directions Barn Bluff is prominant to the South and glacial lakes are scattered between the mountain ranges seen in all directions Cradle Mountain is the iconic centrepiece of Cradle Mountain National Park  itself a part of Tasmania World Heritage Area The walk is a very popular one over the warmer months and this year has been no exception with tourists from all over the world adding to bumper visitor numbers Nic Deka Parks and Reserves Manager for the Central West says it is still a very popular time for walkers including those on the Overland Track but we have passed the absolute peak for visitors He says that the summer months are also when a lot of project work done such as track maintenance and hut restorations with seasonal workers being employed at the park Visitors</strong> While Overland Track walkers have to register with the park exact visitor numbers for the past year won't be known until next month Last year (through to March 2013) the numbers at Cradle were about 170 000 and that was really good because numbers had rebounded from a low the previous year of 151 000 For the last twelve months I think that the numbers have held up and are very similar to last year although it is possible that we get a bit of an increase in those numbers because I have had some stats from some of the businesses there whose numbers were up The visitor numbers drop of quite dramatically at the very peak of the season which is between Christmas and mid January we have 11 or 12 shuttle buses running but through winter from the end of May we only have two shuttle buses The exception is if we happen to have the planets line up and we get a big dump of snow and absolutely perfect weather and then we get swamped! Turning of the Fagus</strong> Between now and Winter the Park has another peak in visitors during the turning of the Fagus the changing leaves of Tasmania deciduous Beech tree towards the end of April That always attracts quite a few people who want to see the hills looking golden and it is not really until the fagus season fades that we get the sudden drop in visitor numbers,"images/0904.png"
