Title,URL,Date,Primary image,Primary image caption,Primary image rights information,Subjects,Station,State,Place,Keywords,Latitude,Longitude,MediaRSS URL,Words,Billboards
"Inside the stories of Bourke's dusty, dry cemetery",http://www.abc.net.au/local/photos/2014/10/08/4102886.htm,8/10/2014,http://www.abc.net.au/reslib/201410/r1339338_18681747.jpg,Historian Cathy Simpson has been researching the stories of Bourkeﾒs cemetery.,Copyright: ABC | Source: ABC Local | Byline: Robert Virtue,"Community and Society, Community and Society:History:19th Century, Community and Society:History:20th Century, Community and Society:History",ABC Western Plains NSW,NSW,Bourke,"Bourke, cemetery, New South Wales, NSW, outback, Australia, Dr Fred Hollows, Afghan, camel, traders, ABC, ABC Central West, Robert Virtue, 2014, drought, farmers, nuns, history, death, community, rural, life, people, burial, buried, country, Dubbo, Orange",-29.5916,145.6442,http://www.abc.net.au/local/photos/2014/10/08/4102886-mediarss.xml, From nuns to farmers to Afghan camel traders Bourke historic cemetery is a unique place in outback New South Wales In Bourke the town cemetery is the final resting place of renowned Australian ophthalmologist Dr Fred Hollows It also where a number of other people integral in establishing towns across the region are buried Under a searing sun the red soil is cracked and parched The blue sky is big like a dome stretching 180 degrees from horizon to horizon either side of you A few sporadic trees rustle in the breeze while birds chirp in the distance and flies buzz an incessant drone There so much history in this town said historian Cathy Simpson Ms Simpson has been researching the old graves in the cemetery for years She discovered fascinating stories about the well-known and less well-known people who have come to the outback NSW town I've always been keen about local history she said Ms Simpson said that of the 15 000 bodies buried in the cemetery four to five thousand graves are unidentified and their location is unknown The history of the site The cemetery was established in 1862 when the town began but the earliest grave is marked as 1861  The cemetery  never used to have a levee bank around it but it was flooded a few times and the old headstones were lost - either washed away or burnt with the fires and white ants have often eaten the wooden headstones said Ms Simpson The cemetery is divided into religious denominations which were originally managed by representatives from each church In the 1960s the local council took over management of the site Who is buried in the cemetery? Ms Simpson said the majority of people who are buried in the cemetery are Bourke locals If you died in the 1800s and you were out on a property somewhere you were buried out there because they couldn't get you to town and there was no refrigeration she said There were a lot of people passing through town; and if they died here they were buried here There're a lot of lone graves out there in the bush Significant stories from the cemetery Sisters of Mercy Nuns In one of the cemetery quiet pockets a row of white headstones stands neatly Here seven Catholic nuns from the Sisters of Mercy order are buried They used to live in the attic up above the nunnery down at the old St Ignatius church said Ms Simpson They ran the Catholic school which was a boarding house for all the bush kids that came to town When they closed the boarding part of it they kept the school going and played a big role down there A few of these sisters actually died from tuberculosis and heat stroke Afghan camel traders Under the shade of a gum tree is a tin mosque with a rusting roof Throughout the late 1800s the camel trade industry was big in north-western NSW with 50 people from Afghanistan working in the trade The workers carted wool from properties into town where the goods were then put on paddle boats A few of the traders including two men named Abdul Wade and Bye Khan are buried in the cemetery  Khan  came over in 1881 He fought in the British army in the Afghan war and then came to Australia said Ms Simpson He was married but left his wife behind; and when the bullock teams came in the Afghan traders folded There are a few  descendants  remaining (but not many); and I don't even know if they know that Dr Fred Hollows In 1993 renowned Australian eye surgeon Dr Fred Hollows was buried in the Bourke cemetery after his death His grave consists of a mound of red earth with a large stone boulder resting on top The rock has a smoothed surface with the name Frederick Cossom Hollows etched into the reflective stone Ms Simpson said Dr Hollows had a special connection to Bourke He used to come to Bourke and do a lot of eye surgery on the people He was coming here every three months for many years and he did a lot of good for the people she said With The Fred Hollows Foundation still sending doctors to the town to perform surgeries the grave is a Mecca for tourists to Bourke A lot of people come here and visit  Dr Hollows'  grave; and then they'll start wandering around and look at other graves said Ms Simpson With so many people buried in the Bourke cemetery Ms Simpson said her passion for researching the stories of past citizens will continue There're a lot of people buried here with so many stories and I've done a lot of their histories It just fascinating hearing some of their stories     A tour of the historic Bourke cemetery,"images/0263.png"
Drought-stricken families given anonymous gift,http://www.abc.net.au/local/photos/2014/10/07/4101783.htm,7/10/2014,http://www.abc.net.au/reslib/201410/r1338603_18665175.JPG,Father Peter Doohan says the Charleville Catholic Church has found ways to assist drought-stricken families who have trouble asking for help.,Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Community and Society:Religion and Beliefs:Catholic, Disasters and Accidents:Drought, Human Interest:People,",ABC Western Queensland,QLD,Charleville,"father peter doohan, priest, charville, religion, catholic church, drought, money, donations, anonymous, financial, blythe moore, ash moore, abc western queensland, diocese of toowoomba, quilpie, cunnamulla, augathella, windorah",-26.407,146.4416,http://www.abc.net.au/local/photos/2014/10/07/4101783-mediarss.xml, A Charleville priest has revealed the Catholic Church is quietly paying off bills for drought-stricken property owners in Queensland Father Peter says he has personally approached businesses in town to learn which property owners are having trouble paying their bills I've tried to speak with the people from various agencies to have a look at their books and to see some of the people who are not able to meet some of their repayments and their bills Father Peter said (The businesses) might then be able to say OK you're still welcome to buy from here your credit has been reduced by X dollars through the generosity of well they don't name it and we don't want them to name it Father Peter says thousands of people around the state have been helped by various congregations through anonymous donations during the drought He says assisting in this way allows proud country people to keep their dignity No one really likes to be seen to have their hand out and I think that fair enough I think we need to respect their dignity and their needs and try and help them in a benign way he said Father Peter says he also avoids home visits preferring instead to bump into people around town and in the local supermarket It a way of them being able to tell me their story in a public arena without having to think that he come out here to ask me these questions and how am I going to answer them he said They tell me their stories and they put me in contact with people who they think might need to have a bit of a yarn to someone I feel that much better than knocking on doors and saying how are you feeling? Father Peter says in many ways drought can be a good thing Sometimes people get a bit frightened when I say that he said It enables us to reflect on what happening in our lives at this present time Drought will challenge us to change our way of life we have to now adapt to what happening in our lives If we learn from the lessons we will do things differently and it won't be so traumatic for us Father Peter serves half the Diocese of Toowoomba an area approximately 250000 square kilometres He is regularly on the road visiting drought-stricken communities in south-west Queensland,"images/0269.png"
Country women trade drought for colour and creativity,http://www.abc.net.au/local/photos/2014/09/23/4093206.htm,23/09/2014,http://www.abc.net.au/reslib/201409/r1333100_18551820.JPG,Kate Bradshaw from Luckham Station at Corfield and Tanya Bowden from Baratria Station north of Longreach share a giggle while making their hats.,Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Arts and Entertainment:Design:Fashion, Disasters and Accidents:Drought, Human Interest:People,",ABC Western Queensland,QLD,Corfield,"drought, millinery, leona nowland, hat making, regional arts development fund, grant, Luckham Station, kate bradshaw, philippa whitehead, kerry turnbull, oondooroo station, corfield, winton, longreach, hughenden, blythe moore, abc western queensland, abc north west queensland, ash moore",-21.7,143.3667,http://www.abc.net.au/local/photos/2014/09/23/4093206-mediarss.xml, Country women rarely get a moment to themselves particularly during a drought But this week a group of outback Queensland ladies have been determined to leave their worries on the land for a few hours of fun The property has been destocked from 2000 head of cattle down to just 70 and the remaining water in the creek is almost too grubby for household use Kate Bradshaw has lived at Luckham Station for six years and says she cannot remember the last time she took a moment out for herself I couldn't actually say it been a long time she said But this week Ms Bradshaw joined several other local women from nearby properties for a drought-free day of hatmaking at Oondooroo Station near Winton We're all in a pretty similar situation but I must say there hasn't been much talk about (the drought) today which has been nice she said We all know we're in the same position and there not much you can say that someone else isn't going through Ms Bradshaw says she even brought a load of washing to do because Oondooroo Station has a supply of bore water while Luckham Station relies on rainwater I've even thought about washing my hair while I'm here but I probably won't go that far I'll just put my lovely hat on to cover it up and that will be good she said The day was organised by Winton milliner Leona Nowland who provided the materials with the help of a grant from the Regional Arts Development Fund I hope they look back and think what a fun day they've had because we're doing it tough out here Ms Nowland said We have a property as well but I don't think we're doing it as tough as some of the ladies out here are; we've still at least got water in our dams She says while the day of hatmaking will not alter the desperate situation on the land it will give the women something to smile about It won't put water in dams but at least we can get together and we can talk about things she said It not often when you're on a property you can meet up with people and talk about what going on They feel they're all in the same boat so they can understand how each and everyone is feeling Kerry Turnbull volunteered her property to host the millinery day and says get-togethers like this do make a difference when spirits are low We all have a yarn we all have a talk you go home and you feel like you have set aside the time for yourself and it gets you through another couple of weeks of tough times she said It like going to the hairdresser; you come out feeling good The current drought is Queensland most widespread on record with approximately 75 per cent of the state drought-declared,"images/0284.png"
Positivity key in business and grief,http://www.abc.net.au/local/photos/2014/09/19/4091188.htm,19/09/2014,http://www.abc.net.au/reslib/201409/r1332379_18536311.JPG,"Longreach business owner Ele Deane has taken out the Queensland Regional, Remote and Rural Womenﾒs Network Strong Women Leadership Award for business.",Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Arts and Entertainment:Design:Fashion, Business, Economics and Finance:Industry:Retail, Disasters and Accidents:Accidents:Air and Space, Disasters and Accidents:Drought",ABC Western Queensland,QLD,Longreach,"ele deane, mike deane, pip avery, Queensland Regional Remote and Rural Womenﾒs Network award, business, retail, drought, overcoming grief, longreach, winton, hughenden, the tack room, boutique, blythe moore, abc western queensland, ash moore",-22.9445,144.1475,http://www.abc.net.au/local/photos/2014/09/19/4091188-mediarss.xml, Armed with positivity and resilience Ele Deane has overcome devastating personal tragedy to build a booming business and a fabulous life After stints in London and Dubai she found her way back home to north Queensland where she fell in love got married moved to a property near Winton and had a baby Life was wonderful But what happened next in August 2009 was unimaginably awful After 18 months of marriage and I had a little six-week-old son I lost my husband in a plane crash on our property she said I think that was possibly the big turning point for me I had to overcome such huge trauma and tragedy and refocus my attitude and find the positive in life and find what opportunities were out there for me Ele moved to Longreach for a fresh start and soon realised there was a gap in the local retail market Despite having limited experience in running a business she opened a small boutique in the main shopping area Last week she was recognised as one of Queensland emerging business women taking out the Queensland Regional Remote and Rural Women Network Strong Women Leadership Award for business To win gives me the encouragement and the inspiration to continue what I'm doing and to grow my business and to grow my networks she said Ele plans to expand her business online next year but remains a strong believer in buying locally supporting local business and employing locals - especially during the drought (Business) is providing the lifeblood of our communities she said If we don't support and invest in our rural business community it won't be there when times recover when the rain does come Ele now has a six-month-old baby with her new partner and says she will continue to take her positive attitude with her into the future - in both life and business I really think in life in general attitude is 99 per cent you've got to have your attitude right and I take a very positive approach to my life and my family and my work she said I try to steer away from negativity because I believe we attract what we give out to the world,"images/0306.png"
Young entrepreneur puts stamp on cattle industry,http://www.abc.net.au/local/photos/2014/09/17/4089246.htm,17/09/2014,http://www.abc.net.au/reslib/201409/r1330571_18500392.jpg,Stud owner Wade Johnston sells bulls at the Gracemere Saleyards. He says selling cattle is much more nerve-racking than buying.,Copyright: ABC | Source: ABC Local | Byline: Alice Roberts,"Business, Economics and Finance, Rural, Rural:Livestock:Beef Cattle, Rural:Rural Youth",ABC Capricornia,QLD,Kenilworth,"Wade Johnston, droughtmaster stud, Kenilworth, Queensland, business, Gracemere Saleyards",-26.5982,152.727,http://www.abc.net.au/local/photos/2014/09/17/4089246-mediarss.xml, While many men in their early 20s are enjoying university life and freedom after school one young man is focused on building his own business Ten years on he is admiring two handsome bulls he has brought to Australia biggest Droughtmaster sale at the Gracemere Saleyards This is our stamp  and  we want to try and sell our bulls here because we believe our bulls are good enough for Queensland and  for  Australia and this is the place to go he said He says age plays no factor in his ability to run a stud I'm sure the old fellas cringe when I say that he laughed But Wade says he still has a lot to learn You come here thinking I've got a handy bull at home looks really good and it going to sell big for $10000 he said You come here and he gets one bid for $3000 and you think what this about? You learn a hell of a lot and I'm glad I have too It settles you right down to earth and it makes you work harder The Johnston family has produced countless generations of dairy farmers and it was Wade grandfather who introduced the family to beef cattle That bloodline of cattle lovers has brought Wade where he is today enduring an anxious wait at the saleyards as he keeps an ear out for his lot number to be called He says it is the selling of cattle rather than the buying that increases his blood pressure But I also hate letting my money go but I know you have to sometimes for sure he laughed Sacrificing friendships and love Wade says his mates have a hard time understanding his chosen career path My friends always ask questions about what I do and they find it hard to understand a fair few things about it he said I turn up to cricket and I'm asleep while we bat and they all say oh bugger that I don't want to do that sort of stuff They're happier being uni students but I enjoy what I do and I wouldn't do anything else Farm life hasn't come without its sacrifices You miss out on your friendships  and  meeting young ladies is always a challenge I talk to horses far too much said Wade There lots of things you miss out on but I rather it this way; I'd rather be alone out in the paddock I enjoy it He says he hopes to find someone to share it all with one day I'm 25 so I'd better start doing something soon he laughed Sometimes there interest sometimes there a long drought but I'd like to find someone one day,"images/0313.png"
Torrens Creek open despite the drought,http://www.abc.net.au/local/photos/2014/09/02/4079216.htm,2/09/2014,http://www.abc.net.au/reslib/201409/r1324101_18363220.jpg,The open provides a social focus for the community and a golfing challenge for competitors says the Torrens Creek Golf Club's Ian Hanaghan,Copyright: ABC | Source: ABC | Byline: Nathalie Fernbach,"Community and Society, Disasters and Accidents:Drought, Rural, Sport:Golf",ABC North Qld,QLD,Torrens Creek,"Australia, ABC, news, drought, Torrens Creek, golf, sport, open, outback, Queensland, north west, course, event, community,",-20.7667,145.0167,http://www.abc.net.au/local/photos/2014/09/02/4079216-mediarss.xml, There is no grass on the greens but organisers of the Torrens Creek Open golf tournament are preparing for their biggest field yet People are still quite happy to come and play golf said Torrens Creek Golf Club secretary Ian Hanaghan Of course it is a pretty dry and dusty place the golf course there is still grass on the fairways but it is all pretty brown The event has been running for more than 15 years and has become a focus for the remote township which has a population of 18 people It is a community thing even though I don't play I still like my sport and we can all get together and talk about things said Ian Despite the social atmosphere of the open the course is considered the tightest in north-west Queensland and Ian says it provides a challenge even for experienced golfers It is a challenge to them to not have to go wandering through the scrub to find a lost golf ball he said This year the Torrens Creek Open will be played on September 6 and 7,"images/0350.png"
Ping pong your cares away,http://www.abc.net.au/local/photos/2014/08/14/4066999.htm,14/08/2014,http://www.abc.net.au/reslib/201408/r1316205_18164784.jpg,"""Take a break for a couple of hours and have a hit,"" said Kim Bremner, farmer and president of the Dalby Table Tennis Club. ""It helps you forget about things for a while, and you can take your frustrations out on a little table tennis ball!""",Copyright: AAP | Source: ABC Southern Qld | Byline: Peter Gunders,"Community and Society, Lifestyle and Leisure, Rural, Sport",ABC Southern Queensland,QLD,Dalby,table tennis stress drought ping pong dalby,-27.1833,151.261,http://www.abc.net.au/local/photos/2014/08/14/4066999-mediarss.xml, A Dalby farmer says picking up a table tennis bat has helped him de-stress It good fun said Mr Bremner You concentrate on hitting the ball so you can't worry about anything else that happening around you It an easy sport to play and there not much risk of injury and one of those sports where you don't have to worry about the weather,"images/0385.png"
Meet Tamboﾒs new chief teddy bear maker,http://www.abc.net.au/local/photos/2014/07/30/4057155.htm,30/07/2014,http://www.abc.net.au/reslib/201407/r1309823_18011298.JPG,"Verna Kruckow making a large chocolate brown teddy bear in Tambo. When completed, the bear will be similar to the one given to Prince George.",Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Business, Economics and Finance:Small Business, Disasters and Accidents:Drought, Human Interest:People,",ABC Western Queensland,QLD,Tambo,"tambo teddies, verna kruckow, price george, gift, queensland government, princess mary, denmark, chief sewer, mary sutherland, drought, tambo, abc western queensland, blythe moore, alison shaw, tammy eckel, kiralee fox, ash moore",-24.8843,146.2559,http://www.abc.net.au/local/photos/2014/07/30/4057155-mediarss.xml, Verna Kruckow has made thousands of teddy bears in the last 11 years - one of them was even given as a gift to Prince George As the chief sewer for iconic local business Tambo Teddies keeping her hands in good condition is vitally important It is very hard on your hands holding the skins together she said But it worth it at the end of it to see the finished product Verna has worked for Tambo Teddies since she and her family arrived in the outback town 11 years ago Since the sale of the business and retirement of founding owner Mary Sutherland four months ago Ms Kruckow has stepped up to the chief sewer role She now makes the bulk of the business teddy bears which end up all over the world I can say I made the one for Prince George other than that they're just everywhere she said You name a place and we could say we've sent one there it pretty interesting The Queensland Government gave a Tambo Teddy to the Duke and Duchess of Cambridge for Prince George during the royal visit earlier this year A teddy was also sent to Princess Mary of Denmark from the Queensland National Party following the birth of her son in 2005 New owner Alison Shaw who purchased the business with fellow local women Tammy Eckel and Kiralee Fox says they plan to continue pushing their bears into the overseas market Definitely we want to expand and get our bears everywhere but of course we have to strengthen supply first we have to pace it with what we can supply she said To overcome supply issues new sewers are being trained We hope to grow it so much more to employ more people so it only beneficial for the region she said The business was originally established in 1992 to help the town survive drought and a downturn in the wool industry Alison says the current drought did not deter her and her business partners from taking on the operation I don't think that this is really a business that being impacted by drought it more tourism and it about getting it out there further she said,"images/0429.png"
Queensland job seekers on frontline in fight against weeds,http://www.abc.net.au/local/photos/2014/07/28/4055303.htm,28/07/2014,http://www.abc.net.au/reslib/201407/r1308665_17983008.JPG,Former national bronco riding champion Ray Hermann is participating in a new program to get job seekers ready for work in outback Queensland.,Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Community and Society:Unemployment, Disasters and Accidents:Drought, Rural:Weeds,",ABC Western Queensland,QLD,Longreach,"ray hermann, tony rayner, rapad employment services queensland, national bronco riding champion, weed and drought program, woody weeds, unemployment, job seeker, rural, property work, remote jobs program, longreach, winton, longreach agricultural program, federal government, ash moore, blythe moore, abc western queensland",-23.1445,144.0475,http://www.abc.net.au/local/photos/2014/07/28/4055303-mediarss.xml, Dozens of job seekers in western Queensland are learning skills of the land as part of a Federal Government program to get them ready for work in the outback He been a kangaroo shooter a fencer a ringer and a rodeo rider He considered a legend on the bronco riding circuit claiming several national titles in the 1980s Despite all his experience Mr Hermann has struggled with securing permanent work in recent years I'm a bit broke down he said I've had seven broken arms and no one wants to employ you much when you can't do the job properly He is currently taking part in a new weed and drought program run by the Remote Area Planning and Development Board (RAPAD) Employment Services Queensland in a bid to secure employment The program teaches job seekers the logistics of using chemicals on weeds and each participant finishes the course with qualifications in weed reduction Tony Rayner from RAPAD Employment Services Queensland says the idea is to give job seekers skills with real life value He says there are genuine opportunities for employment in weed mitigation in western Queensland One of biggest challenges for western Queensland at the moment other than the crippling drought that we have is the economic and environment impact of woody weeds he said A number of agencies are already fighting these weeds but they certainly need assistance and this weed and drought program is one where we can assist with that As part of the two-week course job seekers spend between two and five days spraying weeds on local properties There are not many areas that don't have a weed issue and those that do appreciate having willing hands on the property for a few days to give them a bit of assistance Mr Rayner said Mr Hermann says the program has been a great motivation for him and other job seekers When you're sitting around doing nothing for so long you really need something like this to get you motivated and when you get motivated like this you start looking for work more he said The new weed and drought program is part of the Federal Government Remote Jobs Program which was launched in July last year,"images/0436.png"
Drought-stricken Birdsville gets a haircut,http://www.abc.net.au/local/photos/2014/07/22/4051228.htm,22/07/2014,http://www.abc.net.au/reslib/201407/r1306009_17918681.jpg,Longreach hairdressers Kira Weese and Sophie Peacock took their scissors on the road to help Birdsville locals.,Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Community and Society, Disasters and Accidents:Drought, Human Interest:People,",ABC Western Queensland,QLD,Birdsville,"birdsville, longreach, haircut, hairdresser, hair, drought, adria downs, rhonda heslin, blythe moore, sophie peacock, kira weese, abc western queensland, lydia burton, danny kennedy, abc western queensland, blythe moore",-25.9005,139.0522,http://www.abc.net.au/local/photos/2014/07/22/4051228-mediarss.xml, When times are tough on the land many women on remote properties have little chance to pamper themselves A haircut which might require travelling hundreds of kilometres would often be out of the question But a group of western Queensland hairdressers is making that small luxury a little easier for women in Birdsville They set up a makeshift salon in the laundry of the Birdsville Hotel Rhonda Heslin works as a cook at Adria Downs near Birdsville and travelled 130 kilometres to have her hair done by the Longreach hairdressers Ms Heslin says having the hairdressers in town gave locals the chance to forget their worries for a little while You just go and sit down and you chat to different ones you haven't seen for a while and you forget the drought just for that couple of hours until you drive back out again she said She says the hairdressers efforts cheered up many locals It very important to go to town and be able to wind down a little bit I think so we really appreciate anyone who takes the time out to make the effort to come down to Birdsville she said Hairdresser Sophie Peacock says she and her colleagues wanted to do something nice for Birdsville women during the drought It very hard for them to get up here (to Longreach) just to have a hair appointment most of them try and schedule it in when they're doing other jobs and it a very rushed trip for them Mrs Peacock says a simple haircut can make a big difference to an average day Even just having your hair done can brighten it up 100 per cent and people out there who don't get away as often you couldn't give them a better treat really she said,"images/0455.png"
A dirty game,http://www.abc.net.au/local/photos/2014/06/29/4035519.htm,29/06/2014,http://www.abc.net.au/reslib/201406/r1296159_17685719.JPG,The Queensland Womenﾒs Sand Green Championship has been hosted by the Winton Golf Club for the first time since 2002. Golfing Queenslandﾒs Chris Evans says Winton is one of the most remote locations where the competition is held.,Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Rural:Rural Tourism, Sport:Golf,",ABC Western Queensland,QLD,Winton,"2014 women's sand golf championships, winton, robyn stephens, merle vandersee, golf queensland, chris evans, course condition, drought, dry, rain, blythe moore, danny kennedy, abc western queensland",-22.1826,142.9414,http://www.abc.net.au/local/photos/2014/06/29/4035519-mediarss.xml, Trekking across a dirt course and teeing off on black sand might not be every golfer idea of a great game but competitors in the Queensland Women Sand Green Championship seemed to have the time of their lives in Winton over the weekend Many travelled hundreds of kilometres for the event which moves location each year Merle Vandersee from Burrum Heads in the Wide Bay district says she has never missed the competition since it began 27 years ago I'm not a champion golfer I come for the fun she said If you have a good round then that a bonus! Mrs Vandersee says playing on sand greens is a lot dirtier than grass but she loves it I did learn to play golf at Clermont on sand this is my once a year go at sands and I'm not going to miss it until I'm incapable of getting here she said Winton Golf Club secretary Robyn Stephens says the women have been having a ball in the outback The camaraderie just been unbelievable with all the ladies she said A lot of them not only come and stay in the accommodation they've brought their own vans and they're going to do the touristy thing which is really great for the outback She says because of the drought it has taken months of work to bring the course up to standard Golf Queensland operations manager Chris Evans says the competitors have been very supportive of the conditions at Winton They understand that the club hasn't received rain and as far as the sand greens are concerned the ladies are very happy at the consistency of the sand he said The ladies have just as much fun as the men do if not more so They're very supportive of each other and they keep commenting they're all here just to have a great time The men competition was held in Hughenden in early June,"images/0525.png"
Newlyweds take on wide open land of Lake Nash Station,http://www.abc.net.au/local/photos/2014/06/24/4031954.htm,24/06/2014,http://www.abc.net.au/reslib/201406/r1293856_17632743.JPG,"Fred and Sarah Hughes at sunrise on Lake Nash Station, on the Queensland-Northern Territory border. The newlyweds moved to Lake Nash Station two years ago, and took over the management of the large property in August 2013. ""Itﾒs almost its own country,"" Fred said. In fact, Lake Nash Station is bigger than Northern Ireland.",Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Disasters and Accidents:Drought, Human Interest:People, Rural:Livestock:Beef Cattle,",ABC North West Qld,QLD,Mount Isa,"lake nash station, cattle, fred hughes, sarah hughes, john costello, alpurrulam, indigenous, aboriginal community, abc western queensland, abc north west queensland, mount isa, drought, abc rural, rural report, virginia tapp",-20.2287,139.1897,http://www.abc.net.au/local/photos/2014/06/24/4031954-mediarss.xml, It hard enough running a 17 million hectare cattle property when the going is good but it a hugely difficult task in the middle of a devastating drought It not a lifestyle that would appeal to every young person but newlyweds Fred and Sarah Hughes have grabbed the opportunity with both hands Sarah is already on the computer answering emails while Fred is getting ready to fly out of Lake Nash Station for a one-day course With such busy lives pinning them down for an early-morning interview isn't easy But like many country blokes Fred is good to his word Alright let do this he said hurrying into the office and pulling up a chair next to his wife I start with the question that been on my mind since I arrived at Lake Nash Station When you took over the management of the property did you know what you were getting yourselves into? Sarah firmly shakes her head while Fred offers a wry chuckle We took over in August last year it was in the middle of a terrible drought It was a very terrible time to take over he said After going through something like that we've certainly found this year a hell of a lot easier than last year and it been a wonderful experience The property was originally settled more than 100 years ago by Irish immigrant John Costello and has been in Fred family for about a decade He says he feels a big weight of responsibility managing such a large station with a long history and 20 staff When you've got a station of this size and so many staff and so many people have a connection here we're always very mindful of upholding the standards he said A lot of jackaroos come through here for a couple of years These are their formative years then they go on to bigger and better things whether it in the beef industry of wherever You want to impress the values of hard work and commitment and really taking pride in their work Fred and Sarah say their next goal is to turn the cattle operation organic They're currently one year into the three-year process It a market that been growing and growing strongly for a long time and it really well-suited to this western country where there no ticks and no flies no parasites Fred said Wherever it dry it makes organics easy As for whether they're at Lake Nash for the long haul? We think so we love it out here and we're just enjoying the many challenges and rewards of life in the bush Sarah said,"images/0539.png"
Unsuspecting drover,http://www.abc.net.au/local/photos/2014/06/23/4031277.htm,23/06/2014,http://www.abc.net.au/reslib/201406/r1293391_17622066.jpg,"When Alice Mabin heard about 18,000 head of cattle being moved from western Queensland to New South Wales, she never could have guessed she would become part of the story.",Copyright: ABC | Source: Contributed | Byline:,"Arts and Entertainment:Photography, Human Interest:People, Rural:Livestock:Beef Cattle,",ABC Western Queensland,QLD,Longreach,"cattle drive, drove, the drover, book, photography, cows, drought, alice mabin, bill little, theo parry, longreach, winton, hay, nsw, qld, new south wales, queensland, rural, 18000 head, abc western queensland, belinda sanders, paula tappiolas, abc southern queensland, abc north queensland",-23.6445,144.4475,http://www.abc.net.au/local/photos/2014/06/23/4031277-mediarss.xml, How a photographer with no experience on a stock route joined one of the biggest droving expeditions in Australian recent history She had just resigned from her job in Roma southern Queensland and was taking time to chill out when she heard about a large cattle drive from Queensland to Hay in New South Wales South Australian pastoralist Tom Brinkworth had purchased 18000 head of cattle from the Australian Agricultural Company and was walking them down south in mobs of 2000 Ms Mabin was intrigued She tracked down the number for the boss drover Bill Little and asked if she could join his mob for a day I didn't come prepared for it I wasn't dressed appropriately she said I had a short-sleeve shirt on I didn't have a hat and it was blaring sun and hot Mr Little handed Ms Mabin a hat and a long-sleeved shirt and before she knew it she was on horseback For the next five months Ms Mabin joined the drove off and on always with her camera in hand Some of the things you got to see were just fantastic people think it romantic but it ain't she said It tough it not for the faint-hearted There are some pretty hard core days with the heat and the dust If my camera gear had feelings it'd probably kill me because it looked terrible by the end of it! Ms Mabin has just published The Drover - a book of her photographs from the cattle drive Ninety per cent of the images were taken on horseback She says it was difficult to say goodbye when her time with the drove came to an end It was sad to say turn around and say goodbye to the cattle she said I was so used to seeing the arse-end of those cows,"images/0540.png"
No horsing around in this outback Qld classroom,http://www.abc.net.au/local/photos/2014/06/20/4029778.htm,20/06/2014,http://www.abc.net.au/reslib/201406/r1292362_17600534.JPG,Students at the presentation ceremony after finishing their horsemanship challenge at the Longreach Agricultural College.,Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Education, Rural:Rural Youth,",ABC Western Queensland,QLD,Longreach,"longreach agricultural college, longreach pastoral college, queensland country hour, craig zonca, blythe moore, rural youth, horsemanship, horse, john arnold, darren close, drought, abc western queensland",-22.9445,144.3475,http://www.abc.net.au/local/photos/2014/06/20/4029778-mediarss.xml, Breaking in a new horse can be a pretty difficult task particularly if you've never done it before That the challenge laid down for students from around Australia at the Longreach Agricultural College this semester As part of their end of term exams the students are competing against each other to see whose unbroken horse turned out the best Instead of computers and books they're using horses and a show ring to show how well they've broken in their horses this semester Student Darren Close has taken out the Colt Challenge category Mr Close from Hampton near Toowoomba says after spending months together he and his horse now have a special friendship You soon learn what he doesn't like and where he likes to get a scratch Mr Close said If he is having a bit of a bad day you just scratch him there and he like that good that good and he might change his attitude to you for the rest of the day He been really accepting of everything I have done with him I've tried to be as consistent as I can with him so he knows what I want him to do Students from all over Australia have been in western Queensland for six months to take part in the course Teacher John Arnold says some students are now going back to family operations to help their parents in the drought while others will seek work with horse trainers He says it will tougher for the students to find work now than it would have been five years ago There not a lot of spare cash around for people to be investing in competition horses or pleasure horses but at the end of the day Australia still needs people to go and muster cattle he said There still plenty of work opportunities for these guys to go working on cattle places,"images/0542.png"
